"specimen_no","specimen","year","CS","lnCS","src","CatalogNumber","DateCollected","RES_1","RES_2","RES_3","RES_4","RES_5","RES_6","RES_7","RES_8","RES_9","RES_10","RES_11","RES_12","RES_13","RES_14","RES_15","RES_16","RES_17","RES_18"
500,"'H94-24.JPG'",1994,3.73,1.32,"reservoir",171134,1994-08-26,-0.004038253,-0.008830624,0.00052518,-0.004148845,0.009094899,0.003606851,-0.003726695,0.0004814,0.000741498,0.00238703,-0.000505086,0.001159601,-0.003091079,0.003557467,0.001495912,0.000224751,-0.000458736,-0.001412773
501,"'H94-25.JPG'",1994,3.74,1.32,"reservoir",171134,1994-08-26,0.016881926,-0.002118308,0.01443884,0.001172889,0.009869453,0.006887874,-0.000614473,0.001989301,0.000959483,0.001857565,-0.001868937,0.004433111,0.002774267,0.001215122,-0.000865838,-0.001650188,-0.001459575,0.000268323
502,"'H94-26.JPG'",1994,3.55,1.27,"reservoir",171134,1994-08-26,0.000137836,0.000123768,-0.001764759,0.00250932,0.005224983,-0.001084519,-0.002458333,-0.001090336,-0.003833855,-0.002906898,-0.000416746,0.000900866,0.001392787,-0.003596714,-0.001452922,0.000841733,0.000189689,0.00276059
503,"'H94-3.JPG'",1994,4.95,1.6,"reservoir",171134,1994-08-26,-0.007436757,-0.005239677,-0.000683862,-0.003215969,0.006751759,-0.003086457,0.003962718,0.000203246,-0.003574346,2.80459e-05,-0.001163434,-0.00373811,0.001489554,-0.002734235,0.000629871,0.000143406,-0.002576027,0.001687713
504,"'H94-4.JPG'",1994,4.79,1.57,"reservoir",171134,1994-08-26,-0.000505581,-0.010642457,-0.005875457,-0.016564532,0.00227818,-0.001791326,0.000636835,-0.001572498,-0.004238324,0.006318623,-0.0057299,0.001062634,-0.000798463,-0.001344675,0.000597929,0.002944066,-0.000923008,0.00164395
505,"'H94-5.JPG'",1994,4.5,1.5,"reservoir",171134,1994-08-26,0.01185683,-0.002552411,0.007199005,0.000969513,-0.002677501,0.001323719,-0.001429238,0.00202009,-0.000163692,-0.001098962,-0.001465048,0.000763283,-0.003443157,-0.000622318,-0.001226374,0.00175131,0.002537052,-0.000890178
506,"'H94-6.JPG'",1994,5.76,1.75,"reservoir",171134,1994-08-26,-0.004520383,0.00945174,0.000564604,0.001169447,0.004758713,7.9365e-05,0.004547756,-0.004753681,0.003589287,-0.003818632,0.001411613,0.002618031,-3.80134e-05,-0.003849195,-0.002482321,0.000733259,0.001052298,-0.000256892
507,"'H94-7.JPG'",1994,4.64,1.53,"reservoir",171134,1994-08-26,0.004580823,-0.007497403,0.005632431,0.001146466,0.008960017,0.003269769,-0.003697471,0.002587013,0.001023127,0.000449385,-0.004962794,-0.002218001,-0.000262261,-0.003277149,0.000861046,-0.000855421,0.000394997,-0.002208324
508,"'H94-8.JPG'",1994,4.98,1.61,"reservoir",171134,1994-08-26,-0.003863647,0.009717158,0.006883552,-0.00138096,-0.00575623,-0.003612295,0.005867537,0.00084213,-0.00077446,0.002828294,0.003541925,-0.001018028,0.003970122,-0.001882599,-0.002463485,-0.00208387,0.001077875,-0.000424597
509,"'H95-1.JPG'",1995,6.2,1.83,"reservoir",175862,1995-09-02,0.004412657,-0.000250301,-0.003030084,-0.00809673,-0.00213434,-0.000566054,-0.001052139,0.002255921,-0.002090139,0.00479135,-0.001507009,-0.003297596,0.000926957,0.001596232,-0.001772255,0.001603691,-0.001229703,6.21236e-05
510,"'H95-10.JPG'",1995,6.04,1.8,"reservoir",175862,1995-09-02,0.00499346,-0.006018652,0.004065407,0.00857515,0.001469377,-0.001989056,0.002130673,0.005656937,0.000989676,0.002041903,-0.001822968,-0.001857507,-0.001510303,0.001754029,-0.00166208,-0.002954919,-0.001196471,-0.000323293
511,"'H95-11.JPG'",1995,5.8,1.76,"reservoir",175862,1995-09-02,0.019780117,-0.010448973,0.008421806,-0.014246375,-0.007139804,0.002196861,-0.00035515,0.00089337,-0.00330213,0.001537339,0.001338687,0.000479127,0.003953036,0.002587693,0.001864565,0.000271727,0.001759828,0.000562752
512,"'H95-12.JPG'",1995,5.01,1.61,"reservoir",175862,1995-09-02,0.002795227,-0.002083086,0.002251883,-0.004211578,-0.018037601,-0.002692348,-0.000410483,0.004085112,-0.006764496,0.007484407,-0.003606647,0.002323631,1.84984e-05,0.000869784,-0.001204611,0.00104428,-0.001556043,0.002594695
513,"'H95-13.JPG'",1995,6.24,1.83,"reservoir",175862,1995-09-02,0.009500056,-0.007169836,-0.007902146,0.001441971,-0.007163353,-0.000356875,-0.002093746,-0.001523626,0.005743097,-0.002858067,-0.00530268,0.004036119,0.000598149,0.001524525,0.001870876,-6.20104e-05,-0.000234233,0.000947232
514,"'H95-14.JPG'",1995,5.5,1.7,"reservoir",175862,1995-09-02,0.009397602,-0.002635316,-0.002526798,0.005156562,-0.00096152,0.005918722,2.73151e-05,0.003346496,-0.002749815,-0.000713434,-0.004763174,0.002557355,-0.000992636,0.001607794,0.000267405,-0.001957838,0.00103969,-0.000513032
515,"'H95-15.JPG'",1995,6.43,1.86,"reservoir",175862,1995-09-02,0.010442937,-0.007256226,0.001753229,-0.003760218,-0.002158288,0.000436297,0.003184331,0.001903586,-0.000715977,0.001814705,0.000457946,-0.000856493,0.001092433,0.000504371,0.000964887,0.0012539,-0.001397966,0.001356065
516,"'H95-16.JPG'",1995,4.74,1.56,"reservoir",175862,1995-09-02,0.00747226,-0.002128351,-0.011909681,0.001962645,-0.004862391,-0.003465284,-0.003394508,0.011333642,-0.002121134,0.003985121,-0.002293993,-0.000748976,-0.000892246,0.004137474,-0.000258311,-0.002112394,0.000876424,-0.00068718
517,"'H95-17.JPG'",1995,5.49,1.7,"reservoir",175862,1995-09-02,9.62223e-06,0.002484555,-0.002746457,0.00211931,-0.005647624,0.002403647,-0.003805431,-0.001923108,-0.005635257,-0.001989217,-0.006005536,-0.00117139,0.0006599,0.003260803,-0.000537243,-0.000484637,-0.000589116,-0.001658587
518,"'H95-18.JPG'",1995,5.73,1.75,"reservoir",175862,1995-09-02,0.010226602,-0.007905734,0.000249235,-0.006834009,-0.010915383,0.001301928,0.008361907,0.003578654,-0.002694215,-0.002453286,-0.001518723,-0.00034914,-0.004542053,0.001553232,0.001158653,0.000466711,0.001982443,-0.001746068
519,"'H95-19.JPG'",1995,4.75,1.56,"reservoir",175862,1995-09-02,0.025081999,-0.00641303,-0.012357401,0.001498148,-0.011532062,0.013984519,-0.003133517,0.003219759,0.002040758,0.005835748,-0.006082727,-0.001856316,-0.00440779,0.00052224,0.002029218,-0.000368117,0.000138804,0.001224306
520,"'H95-2.JPG'",1995,5.25,1.66,"reservoir",175862,1995-09-02,0.007422634,-0.006238597,0.006365393,-0.014704688,0.003036152,0.004464993,0.010296237,0.009169143,0.004710954,-0.002938825,-0.002945934,-0.005008493,-0.000824845,0.005212044,-0.000643027,0.001604546,-0.002458934,-0.000752718
521,"'H95-20.JPG'",1995,5.29,1.67,"reservoir",175862,1995-09-02,-0.004161256,-0.0005428,-0.010556121,0.014070133,0.001190779,-0.004872039,-0.007911871,0.004565345,0.006729691,0.006248714,-0.000929242,0.001049434,0.001024253,0.00433754,-0.001449036,0.00136346,0.001980272,-0.000285786
522,"'H95-21.JPG'",1995,4.64,1.53,"reservoir",175862,1995-09-02,0.013560446,0.004322826,0.006128299,-0.000971463,-0.018202741,0.00351443,-0.00121173,0.001300776,-0.003024646,0.00473112,-0.0036808,0.001804087,0.00175327,0.002681285,-0.001554438,0.000802858,-0.000564251,0.00073286
523,"'H95-22.JPG'",1995,4.59,1.52,"reservoir",175862,1995-09-02,0.005415655,-0.000661877,0.001835626,0.003007031,-0.009076026,-0.004673145,-0.005972707,0.001380898,0.00181801,-0.003817135,-0.003537247,0.000205465,-0.001208339,0.001011297,0.000817311,0.002489439,0.000892637,0.000346862
524,"'H95-23.JPG'",1995,4.98,1.61,"reservoir",175862,1995-09-02,0.013199412,0.002160065,-0.008644318,-0.008192364,-0.00271617,0.008552867,0.000613046,-0.000726474,0.00571858,0.001566017,-0.000765846,-0.00699302,0.000125761,0.001330423,8.96943e-05,-0.000262244,-0.000905147,0.001803329
525,"'H95-24.JPG'",1995,5.11,1.63,"reservoir",175862,1995-09-02,0.01645712,-0.009740503,-0.007523659,0.001911631,-0.000643539,0.001233425,-0.001914092,0.003882265,-9.84549e-05,-0.000771052,-0.000364964,0.000386815,0.001663349,-0.000110097,0.000950816,-0.000212838,-0.000500178,0.00026885
526,"'H95-25.JPG'",1995,5.77,1.75,"reservoir",175862,1995-09-02,0.001792527,0.00746914,-0.00435496,0.011704033,-0.005030933,0.00552102,0.006605958,-0.001835707,-0.002300781,-0.001735945,-0.003088978,0.00190034,-0.001274136,0.00047683,-0.001657472,0.000392266,-0.000148857,0.000440441
527,"'H95-26.JPG'",1995,4.8,1.57,"reservoir",175862,1995-09-02,0.004722241,-0.00285113,-0.012800955,0.004812702,0.005874677,4.33681e-05,-0.003943497,0.011063569,-0.002803676,0.001192367,-0.005869513,-0.00264902,-0.005835005,0.000582023,-0.001308475,0.002214012,-0.001163751,-0.000652807
528,"'H95-27.JPG'",1995,5.22,1.65,"reservoir",175862,1995-09-02,0.012876587,-0.004511759,-0.004423225,-0.008551277,-0.008657111,0.006092698,0.01379639,0.00311342,-0.003618201,0.001608156,-0.003267628,-0.001771892,-0.003750204,0.002110238,-0.000556542,0.002829897,-0.00076079,0.002413486
529,"'H95-28.JPG'",1995,5.32,1.67,"reservoir",175862,1995-09-02,0.008327819,-0.000434212,-0.000336468,0.001612284,-0.005655579,0.002384783,-0.004485067,-0.000472789,0.005831321,0.012176046,-0.001896235,0.000661539,-0.003614096,0.000433026,-0.000785012,0.001280077,0.000164529,-0.000609234
530,"'H95-29.JPG'",1995,5.15,1.64,"reservoir",175862,1995-09-02,0.010479585,0.001150725,0.003592083,0.002941482,0.000227415,-0.000498046,-0.005349216,-0.00036988,-0.005115498,0.002932375,-0.000345787,-0.003305574,-0.004232041,0.002506345,0.002038366,-0.003029472,0.000121483,0.001598336
531,"'H95-3.JPG'",1995,5.07,1.62,"reservoir",175862,1995-09-02,0.01958035,-0.01502354,-0.009945583,-0.000858518,-0.006630771,-0.002269289,0.001454558,0.006831433,-0.003443397,0.001239938,-0.003858836,-0.000894727,0.000394855,-0.000482399,0.000117636,-0.00136211,-0.002328788,-0.000535129
532,"'H95-30.JPG'",1995,4.76,1.56,"reservoir",175862,1995-09-02,0.002848227,0.007270368,0.020897225,0.007415433,-0.004028011,0.005257412,-0.009723858,-0.007024315,-0.009487358,-0.006719155,-0.002406996,-0.002120566,-0.001465709,0.002806905,0.002732547,0.001538098,0.001810582,0.00157947
533,"'H95-31.JPG'",1995,4.41,1.48,"reservoir",175862,1995-09-02,0.012916289,-0.004035559,-0.0009042,-0.003019841,-0.003168412,0.002063116,0.003374027,-0.001854884,5.80593e-05,0.00042483,-0.002043223,0.004408954,-0.000305961,0.000634868,-0.000200875,0.002778342,-0.000964408,0.000844038
534,"'H96-1.JPG'",1996,4.91,1.59,"reservoir",181074,1996-08-16,-0.013456245,0.002846809,0.003257323,0.001339566,-0.002007294,-0.006161657,-0.008222846,-0.006571244,0.003115444,0.003142016,-0.005846,-0.005744975,-0.00062241,-0.002125012,0.000303131,-0.00113556,-5.78395e-05,5.9281e-05
535,"'H96-2.JPG'",1996,5.25,1.66,"reservoir",181074,1996-08-16,-0.013740627,0.006261553,0.003508334,0.00382637,-0.002715149,0.001952287,-0.00296328,-0.003326532,-0.001066787,-0.001812053,-0.002382245,-0.002807621,0.000735797,0.000847866,0.000363252,0.001123476,-0.00119383,-0.000570425
536,"'H96-3.JPG'",1996,5.47,1.7,"reservoir",181074,1996-08-16,-0.00831284,0.011072422,0.009974102,0.009013285,-0.005635298,-0.003802006,-0.002067208,-0.003258994,0.00028266,-0.002431253,0.003647448,-0.003757068,-0.001843543,0.000425213,4.73821e-05,-0.001025292,0.000109226,0.00103578
537,"'H96-4.JPG'",1996,5.05,1.62,"reservoir",181074,1996-08-16,0.000616712,0.001485921,0.001978117,-0.000289544,0.003047743,0.002224494,0.000277196,-0.003432419,0.003434136,0.002118059,-0.000690429,0.001792436,0.005196593,-0.002011769,0.001201291,0.000629388,0.000753201,-0.000890068
538,"'H98-1.JPG'",1998,5.48,1.7,"reservoir",186391,1998-08-21,0.009677673,-0.019217869,-0.009442478,0.004706111,-0.00769314,0.000136286,-0.00012826,0.002565702,-0.002613382,-0.010547859,0.009174776,-0.002110691,-0.007918404,-0.000377201,0.002584524,0.001784168,0.000191188,-9.72555e-05
539,"'H98-10.JPG'",1998,5.55,1.71,"reservoir",186391,1998-08-21,-0.002791243,0.000443481,-0.003414763,-0.00405291,-0.003774189,-0.006929085,-0.007726415,0.002541533,-0.010433848,-0.001179756,0.002196945,0.007261806,0.001932962,0.004662803,0.003351371,0.000873388,-0.0020345,-0.000249053
540,"'H98-11.JPG'",1998,5.69,1.74,"reservoir",186391,1998-08-21,-0.000392133,-0.023502148,-0.018969685,-0.007094904,0.016410527,-0.008540947,-0.003653058,0.00262297,-0.003152974,0.008378843,-0.000473599,0.002149815,-0.003661564,-0.00265401,0.002183087,-0.001112597,0.00178258,0.001951243
541,"'H98-12.JPG'",1998,4.59,1.52,"reservoir",186391,1998-08-21,0.008356541,-0.012178916,-0.024368262,0.005561252,-0.004327355,0.002999145,-0.006103833,0.005794282,-0.002735858,-0.000997733,0.001672808,0.000449372,-0.005215557,0.000136902,-0.000658289,0.002348234,0.001611663,-0.000495042
542,"'H98-13.JPG'",1998,6.3,1.84,"reservoir",186391,1998-08-21,-0.00932698,0.003055657,-0.015749855,0.011413454,0.012753361,-0.000100717,-0.002004574,2.21911e-05,-0.002768492,0.009287952,0.009391792,-0.00108455,0.000924783,-0.003874238,-0.002629061,-0.000625525,-2.09115e-05,-0.000895367
543,"'H98-14.JPG'",1998,5.12,1.63,"reservoir",186391,1998-08-21,-0.002168704,0.006613375,0.006997331,-0.011909763,-0.008898928,0.008797259,-0.001964928,-0.001994943,0.002481665,-0.000661956,-0.002230487,-0.000989544,-0.000526501,0.001454894,-0.001062768,0.004749273,0.000109022,0.000846839
544,"'H98-15.JPG'",1998,5.66,1.73,"reservoir",186391,1998-08-21,0.00901591,-0.011740023,-0.007411784,-0.000837622,0.006889567,0.000441747,0.003802809,0.004777823,-0.005473088,0.005083736,0.009125134,-0.00127773,-0.002676182,-0.001100514,0.000976738,0.000318407,-0.000717666,0.001454753
545,"'H98-16.JPG'",1998,5.25,1.66,"reservoir",186391,1998-08-21,0.012388158,-0.007549303,-0.006344956,0.004555471,0.005517549,-0.007019225,-0.010555817,0.005812946,-0.002867356,-0.001418673,0.002560207,-0.003799242,-0.004851482,-0.000506426,-0.00159339,-0.002572903,0.003480781,0.001449647
546,"'H98-17.JPG'",1998,4.64,1.53,"reservoir",186391,1998-08-21,-0.010541303,0.005295145,0.014265339,0.007969097,0.004618583,-0.013593503,-0.003271548,-0.000591611,0.001980515,0.002047723,0.002290157,-0.00027598,-0.001387508,0.000832493,-0.002868975,0.001305366,0.003132965,0.001084731
547,"'H98-17b.JPG'",1998,4.5,1.5,"reservoir",186391,1998-08-21,0.014355478,-0.007610173,-0.011411253,-0.005768399,0.000448618,0.007789762,-0.004722524,-0.001708266,-0.004635499,-0.001626278,0.002894574,-0.002486541,0.00395498,0.000610419,-0.000189714,0.001675906,0.001375344,8.36348e-05
548,"'H98-18.JPG'",1998,5.3,1.67,"reservoir",186391,1998-08-21,-0.005240849,0.006798532,0.003615817,0.002595057,-0.01013435,-0.003327354,-0.001987226,-0.000475607,-0.001536938,0.006653763,-0.008468664,-0.000397266,-0.003079961,0.001884717,0.000583132,-0.000232854,-0.001258413,0.001336701
549,"'H98-19.JPG'",1998,4.9,1.59,"reservoir",186391,1998-08-21,0.007584695,-0.014992877,0.0042238,-0.008954537,-0.00026224,-8.15783e-05,-0.004412597,-0.005375684,-0.001478913,-0.00279096,0.002133641,-0.000954413,-0.000109903,-0.000502619,0.002982414,0.002192717,-0.001470632,-0.000947336
550,"'H98-2.JPG'",1998,6.83,1.92,"reservoir",186391,1998-08-21,0.008246757,-0.002653047,0.003090477,0.004788476,-0.003251578,-0.000694661,-0.007819967,-0.002484448,-1.72223e-05,-0.002708413,0.003059446,-0.005112119,-0.001313506,0.000470517,-4.18119e-05,0.000428682,-0.003477967,0.000862539
551,"'H98-20.JPG'",1998,4.53,1.51,"reservoir",186391,1998-08-21,0.007411387,0.001880217,-0.006150184,-0.003444679,-0.010192436,0.005253131,-0.008792506,-0.004956801,0.002291857,0.001813802,0.003416641,-0.006258413,0.003163223,-0.001388533,-0.001257227,0.000322173,0.001154658,0.000521371
552,"'H98-21.JPG'",1998,4.25,1.45,"reservoir",186391,1998-08-21,0.001027659,-0.006646137,-0.008960546,0.008185973,-0.015019954,0.003370008,-0.003015267,0.004540338,0.001349564,0.004022646,-0.003745745,-3.8295e-05,-0.00532426,0.002575289,0.003864241,0.001495211,0.002311349,-0.000274376
553,"'H98-22.JPG'",1998,4.55,1.52,"reservoir",186391,1998-08-21,0.009494386,-0.003081881,-0.014424682,-0.004123784,-0.009008677,0.001181405,-0.001068343,-0.000427093,-0.005784631,0.002106698,0.001926381,-0.001621711,0.001473226,0.00147676,-0.000125911,-0.003307797,0.001004629,0.000930578
554,"'H98-23.JPG'",1998,5.5,1.7,"reservoir",186391,1998-08-21,0.005343318,-0.0069115,0.00083451,0.003569248,-0.008926541,-0.007793021,-0.001210442,0.003500053,-0.004544217,0.00108621,0.000353065,-0.001416059,-0.002487507,0.000146756,-0.000795401,-0.000836762,-0.000373287,0.00080877
555,"'H98-24.JPG'",1998,4.34,1.47,"reservoir",186391,1998-08-21,-0.000970855,-0.009389163,-0.012163547,-0.004513328,-0.007910335,-0.006623614,0.004199884,0.003081046,-0.001875186,0.001394306,-0.00210184,-0.00301191,0.004271945,0.003702765,0.001447106,0.001410137,-0.001846245,0.001756709
556,"'H98-25.JPG'",1998,4.99,1.61,"reservoir",186391,1998-08-21,0.012214748,-0.008910696,0.006018525,0.005855463,0.002838423,0.005021078,-0.002678007,0.005684863,-0.002979277,-0.005100952,0.005166218,8.87672e-05,-0.000729361,-0.00188869,-0.000149317,0.001914885,0.006158756,0.000515514
557,"'H98-26.JPG'",1998,4.7,1.55,"reservoir",186391,1998-08-21,0.016577523,-0.009354386,-0.005661993,-0.005832478,-0.003788905,0.003645902,-0.004850853,0.006531324,-5.49358e-05,0.004453882,-0.004847255,0.001505077,0.001179107,-0.005503769,-0.000172094,0.001704703,-0.001870864,0.000352157
558,"'H98-27.JPG'",1998,4.52,1.51,"reservoir",186391,1998-08-21,-0.002846005,-0.006343804,-0.011046994,0.008425685,-0.005205737,0.000580708,-0.00290465,-0.001221915,-0.001432059,0.008226251,0.004744678,-0.002870643,0.002054425,0.001169207,-0.000339901,-0.001257375,-2.08768e-05,0.00249003
559,"'H98-28.JPG'",1998,4.34,1.47,"reservoir",186391,1998-08-21,-0.014210697,0.001132422,0.007543455,0.009797258,-0.004063572,-0.008438377,-0.0115444,-0.001200398,-0.001838539,0.003263111,0.005321375,-0.001038575,0.000550068,0.002258572,-0.000929213,0.000525318,0.000379329,-0.001412552
560,"'H98-29.JPG'",1998,4.44,1.49,"reservoir",186391,1998-08-21,-0.005048476,-0.011086353,-0.000686921,0.011142593,0.002262187,-0.006752101,-0.010258858,0.004801859,-0.008137558,0.000100534,0.004690639,-0.002123418,0.000781562,0.002160348,0.000144628,0.000917636,0.002739953,-0.000101973
561,"'H98-3.JPG'",1998,5.35,1.68,"reservoir",186391,1998-08-21,0.001041047,-0.009664249,-0.007107498,0.006297108,-0.004813906,-0.012380008,-0.004011833,0.000802775,-0.000573917,0.00233862,0.001570721,0.001888249,0.000743638,0.000190124,-0.001066367,-0.000773795,0.000841394,-0.00057016
562,"'H98-30.JPG'",1998,3.96,1.38,"reservoir",186391,1998-08-21,0.007355101,0.005113011,-0.021050988,0.008699723,-0.003652923,0.000444477,0.000419542,0.002443687,0.001451226,0.004135825,-0.002737156,0.003515107,-0.000708588,0.002580582,-0.001124692,0.001283854,0.00031428,0.000349555
563,"'H99-1.JPG'",1999,7.18,1.97,"reservoir",189375,1999-08-20,0.000417572,0.003472012,-0.0055173,-0.0008701,-0.000982513,-0.006423813,-0.003907318,-0.000561631,-0.004819888,0.001008509,0.002694901,-0.001589383,-0.003217382,0.000781126,0.001812392,-0.004651775,0.000318417,-0.001693695
564,"'H99-10.JPG'",1999,4.4,1.48,"reservoir",189375,1999-08-20,0.013869949,-0.00939226,-0.001175111,-0.007174169,0.000659566,0.010366129,-0.004407322,-0.00058539,-0.002304391,0.001516997,-0.000381113,0.00135926,0.002110509,0.003071983,-0.002396017,0.003773914,0.00103206,0.000659492
565,"'H99-11.JPG'",1999,3.59,1.28,"reservoir",189375,1999-08-20,-0.003549844,0.003452157,0.000841276,0.003987027,-0.014605705,-0.005245995,-0.012549264,-0.000691269,0.002315423,0.001746977,-0.002267706,0.005622211,0.005018363,0.006455937,-0.002291733,0.004540562,0.000389133,0.001401797
566,"'H99-12.JPG'",1999,3.84,1.34,"reservoir",189375,1999-08-20,0.001972996,0.004751955,-0.002494021,-0.000737148,-0.015975104,0.003959769,-0.001090936,-0.000283127,-0.002310044,-0.005131758,-0.004655953,-0.005214932,0.000586074,0.00130303,-0.000844976,0.000615607,-0.001270607,0.000191819
567,"'H99-13.JPG'",1999,3.96,1.38,"reservoir",189375,1999-08-20,0.00407112,0.002470414,0.006745981,0.016533545,0.000172794,0.000118033,-0.013162095,-0.004769143,0.002117363,-0.002440378,0.0019357,-0.000326549,0.004633843,0.001408883,-0.002713754,0.004348857,0.000973159,-0.000361195
568,"'H99-2.JPG'",1999,6.55,1.88,"reservoir",189375,1999-08-20,-0.003668347,0.003085081,-0.002619791,-0.008297211,0.005611162,0.001271296,0.006153256,0.001565158,-0.008055556,-0.00354865,-0.000253766,0.005270889,0.000830925,-0.000492268,1.99374e-05,-0.001143867,-0.000593313,-0.001806407
569,"'H99-3.JPG'",1999,4.58,1.52,"reservoir",189375,1999-08-20,0.004819451,-0.009877251,-0.002005874,0.000955266,-0.014076864,0.001870631,-0.012698135,0.003251009,-0.002162606,-0.001034999,-0.001784282,0.003264827,0.005794507,-0.000804817,-0.001425073,0.003027101,-6.78532e-06,0.000828143
570,"'H99-4.JPG'",1999,5.57,1.72,"reservoir",189375,1999-08-20,-0.009634535,-0.001457906,-0.005450279,0.000342555,-0.009149457,-0.000362651,-0.005159578,0.002543322,0.006231281,-0.000908893,-0.006577883,-0.002741674,-0.001276592,0.002390078,-0.003161877,-0.001457249,0.001965305,0.002520545
